n,t,dt,action,error
14322,3.7170872100211015e-05,1e-12,accept,9.053299167314128e-20
14323,3.717087310021102e-05,1e-12,accept,9.029879591502652e-20
14324,3.717087410021102e-05,1e-12,accept,9.034119847536087e-20
14325,3.717087510021102e-05,1e-12,accept,9.056554077769277e-20
14326,3.7170876100211026e-05,1e-12,accept,9.044822780165468e-20
14327,3.717087710021103e-05,1e-12,accept,9.042285985011671e-20
14328,3.717087810021103e-05,1e-12,accept,9.053834799043028e-20
14329,3.7170879100211034e-05,1e-12,accept,9.039491514820377e-20
14330,3.717088010021104e-05,1e-12,accept,9.060119342329239e-20
14331,3.717088110021104e-05,1e-12,accept,9.050000201341693e-20
14332,3.717088210021104e-05,1e-12,accept,9.05399843287796e-20
14333,3.7170883100211045e-05,1e-12,accept,9.052972867118485e-20
14334,3.717088410021105e-05,1e-12,accept,9.053905481350698e-20
14335,3.717088510021105e-05,1e-12,accept,9.041994554173355e-20
14336,3.7170886100211054e-05,1e-12,accept,9.046550832847227e-20
14337,3.7170887100211056e-05,1e-12,accept,9.050946048979803e-20
14338,3.717088810021106e-05,1e-12,accept,9.054665212988025e-20
14339,3.717088910021106e-05,1e-12,accept,9.03574013808077e-20
14340,3.7170890100211065e-05,1e-12,accept,9.049857141063815e-20
14341,3.717089110021107e-05,1e-12,accept,9.045154532608197e-20
14342,3.717089210021107e-05,1e-12,accept,9.061456542723591e-20
14343,3.717089310021107e-05,1e-12,accept,9.046955972851836e-20
14344,3.7170894100211076e-05,1e-12,accept,9.04790310056236e-20
14345,3.717089510021108e-05,1e-12,accept,9.057038691959997e-20
14346,3.717089610021108e-05,1e-12,accept,9.046982987172752e-20
14347,3.7170897100211084e-05,1e-12,accept,9.055333990561835e-20
14348,3.717089810021109e-05,1e-12,accept,9.043341028775377e-20
14349,3.717089910021109e-05,1e-12,accept,9.042872439436888e-20
14350,3.717090010021109e-05,1e-12,accept,9.056699678857219e-20
14351,3.7170901100211095e-05,1e-12,accept,9.04912653373253e-20
14352,3.71709021002111e-05,1e-12,accept,9.052111191113769e-20
14353,3.71709031002111e-05,1e-12,accept,9.050648679134792e-20
14354,3.7170904100211104e-05,1e-12,accept,9.047305380462254e-20
14355,3.7170905100211106e-05,1e-12,accept,9.048577254220979e-20
14356,3.717090610021111e-05,1e-12,accept,9.044903980264768e-20
14357,3.717090710021111e-05,1e-12,accept,9.045894901146399e-20
14358,3.7170908100211115e-05,1e-12,accept,9.058965065878672e-20
14359,3.717090910021112e-05,1e-12,accept,9.047753371916034e-20
14360,3.717091010021112e-05,1e-12,accept,9.050340195322072e-20
14361,3.717091110021112e-05,1e-12,accept,9.051413221792574e-20
14362,3.7170912100211126e-05,1e-12,accept,9.056339608828975e-20
14363,3.717091310021113e-05,1e-12,accept,9.069723238111847e-20
14364,3.717091410021113e-05,1e-12,accept,9.038617504088705e-20
14365,3.7170915100211134e-05,1e-12,accept,9.047359110502832e-20
14366,3.717091610021114e-05,1e-12,accept,9.053573703578419e-20
14367,3.717091710021114e-05,1e-12,accept,9.066166234033762e-20
14368,3.717091810021114e-05,1e-12,accept,9.044732632284414e-20
14369,3.7170919100211145e-05,1e-12,accept,9.042715209478321e-20
14370,3.717092010021115e-05,1e-12,accept,9.05582388989143e-20
14371,3.717092110021115e-05,1e-12,accept,9.059237489154271e-20
14372,3.7170922100211154e-05,1e-12,accept,9.046461776334504e-20
14373,3.7170923100211157e-05,1e-12,accept,9.060783405681625e-20
14374,3.717092410021116e-05,1e-12,accept,9.053599352341758e-20
14375,3.717092510021116e-05,1e-12,accept,9.04999920531755e-20
14376,3.7170926100211165e-05,1e-12,accept,9.055104160997798e-20
14377,3.717092710021117e-05,1e-12,accept,9.054843775221323e-20
14378,3.717092810021117e-05,1e-12,accept,9.051982649962702e-20
14379,3.717092910021117e-05,1e-12,accept,9.057079401390022e-20
14380,3.7170930100211176e-05,1e-12,accept,9.037441025043022e-20
14381,3.717093110021118e-05,1e-12,accept,9.040179030050558e-20
14382,3.717093210021118e-05,1e-12,accept,9.051706675847713e-20
14383,3.7170933100211184e-05,1e-12,accept,9.052327267210596e-20
14384,3.717093410021119e-05,1e-12,accept,9.051624959087755e-20
14385,3.717093510021119e-05,1e-12,accept,9.055224883522248e-20
14386,3.717093610021119e-05,1e-12,accept,9.05236517634498e-20
14387,3.7170937100211195e-05,1e-12,accept,9.041734136167069e-20
14388,3.71709381002112e-05,1e-12,accept,9.053905886776815e-20
14389,3.71709391002112e-05,1e-12,accept,9.053459221315366e-20
14390,3.7170940100211204e-05,1e-12,accept,9.052733795502226e-20
14391,3.7170941100211207e-05,1e-12,accept,9.043104348514918e-20
14392,3.717094210021121e-05,1e-12,accept,9.046495790077737e-20
14393,3.717094310021121e-05,1e-12,accept,9.048531101220806e-20
14394,3.7170944100211215e-05,1e-12,accept,9.06946090661411e-20
14395,3.717094510021122e-05,1e-12,accept,9.056076566452191e-20
14396,3.717094610021122e-05,1e-12,accept,9.048783658013139e-20
14397,3.717094710021122e-05,1e-12,accept,9.060557640298667e-20
14398,3.7170948100211226e-05,1e-12,accept,9.044141948190205e-20
14399,3.717094910021123e-05,1e-12,accept,9.049214513326864e-20
14400,3.717095010021123e-05,1e-12,accept,9.044245581308882e-20
14401,3.7170951100211234e-05,1e-12,accept,9.05347673923228e-20
14402,3.717095210021124e-05,1e-12,accept,9.052723506686973e-20
14403,3.717095310021124e-05,1e-12,accept,9.036454183320454e-20
14404,3.717095410021124e-05,1e-12,accept,9.058248126181685e-20
14405,3.7170955100211245e-05,1e-12,accept,9.052870977724115e-20
14406,3.717095610021125e-05,1e-12,accept,9.037899444317166e-20
14407,3.717095710021125e-05,1e-12,accept,9.057915266020652e-20
14408,3.7170958100211254e-05,1e-12,accept,9.06138981296678e-20
14409,3.7170959100211257e-05,1e-12,accept,9.069587648966474e-20
14410,3.717096010021126e-05,1e-12,accept,9.050254244597231e-20
14411,3.717096110021126e-05,1e-12,accept,9.050512475756591e-20
14412,3.7170962100211265e-05,1e-12,accept,9.052669426951849e-20
14413,3.717096310021127e-05,1e-12,accept,9.041668700860594e-20
14414,3.717096410021127e-05,1e-12,accept,9.040534553348073e-20
14415,3.717096510021127e-05,1e-12,accept,9.04846298131207e-20
14416,3.7170966100211276e-05,1e-12,accept,9.043715293535249e-20
14417,3.717096710021128e-05,1e-12,accept,9.042373373715358e-20
14418,3.717096810021128e-05,1e-12,accept,9.049205393250893e-20
14419,3.7170969100211284e-05,1e-12,accept,9.058585921880647e-20
14420,3.717097010021129e-05,1e-12,accept,9.05387511136548e-20
14421,3.717097110021129e-05,1e-12,accept,9.064892919064754e-20
14422,3.717097210021129e-05,1e-12,accept,9.043454400136561e-20
14423,3.7170973100211296e-05,1e-12,accept,9.03643211996308e-20
14424,3.71709741002113e-05,1e-12,accept,9.039751495452898e-20
14425,3.71709751002113e-05,1e-12,accept,9.053342610136349e-20
14426,3.7170976100211304e-05,1e-12,accept,9.052196496453669e-20
14427,3.717097710021131e-05,1e-12,accept,9.040080475710456e-20
14428,3.717097810021131e-05,1e-12,accept,9.058434952274767e-20
14429,3.717097910021131e-05,1e-12,accept,9.039190424232433e-20
14430,3.7170980100211315e-05,1e-12,accept,9.059167439029608e-20
14431,3.717098110021132e-05,1e-12,accept,9.062049216850059e-20
14432,3.717098210021132e-05,1e-12,accept,9.033950811499545e-20
14433,3.717098310021132e-05,1e-12,accept,9.04749264040732e-20
14434,3.7170984100211326e-05,1e-12,accept,9.04568178869907e-20
14435,3.717098510021133e-05,1e-12,accept,9.053136266427104e-20
14436,3.717098610021133e-05,1e-12,accept,9.03062127342281e-20
14437,3.7170987100211334e-05,1e-12,accept,9.057567827280796e-20
14438,3.717098810021134e-05,1e-12,accept,9.052030974562562e-20
14439,3.717098910021134e-05,1e-12,accept,9.047129147951509e-20
14440,3.717099010021134e-05,1e-12,accept,9.04623500372473e-20
14441,3.7170991100211346e-05,1e-12,accept,9.053237688973637e-20
14442,3.717099210021135e-05,1e-12,accept,9.040567654081526e-20
14443,3.717099310021135e-05,1e-12,accept,9.043926234668857e-20
14444,3.7170994100211354e-05,1e-12,accept,9.043871819708398e-20
14445,3.717099510021136e-05,1e-12,accept,9.054226527862597e-20
14446,3.717099610021136e-05,1e-12,accept,9.063175760947581e-20
14447,3.717099710021136e-05,1e-12,accept,9.049538985542238e-20
14448,3.7170998100211365e-05,1e-12,accept,9.054265173236985e-20
14449,3.717099910021137e-05,1e-12,accept,9.061276799819035e-20
14450,3.717100010021137e-05,1e-12,accept,9.048097354984805e-20
14451,3.7171001100211373e-05,1e-12,accept,9.054602371329533e-20
14452,3.7171002100211376e-05,1e-12,accept,9.061185170722292e-20
14453,3.717100310021138e-05,1e-12,accept,9.068463110814269e-20
14454,3.717100410021138e-05,1e-12,accept,9.04586793207031e-20
14455,3.7171005100211385e-05,1e-12,accept,9.053524936907321e-20
14456,3.717100610021139e-05,1e-12,accept,9.056032864662621e-20
14457,3.717100710021139e-05,1e-12,accept,9.04822305123661e-20
14458,3.717100810021139e-05,1e-12,accept,9.048323374939995e-20
14459,3.7171009100211396e-05,1e-12,accept,9.043644183680142e-20
14460,3.71710101002114e-05,1e-12,accept,9.049624572069199e-20
14461,3.71710111002114e-05,1e-12,accept,9.05639873235124e-20
14462,3.7171012100211404e-05,1e-12,accept,9.05684295667651e-20
14463,3.717101310021141e-05,1e-12,accept,9.049136111106626e-20
14464,3.717101410021141e-05,1e-12,accept,9.050386214864233e-20
14465,3.717101510021141e-05,1e-12,accept,9.04708875206343e-20
14466,3.7171016100211415e-05,1e-12,accept,9.039926808828625e-20
14467,3.717101710021142e-05,1e-12,accept,9.04047945575669e-20
14468,3.717101810021142e-05,1e-12,accept,9.04291542846224e-20
14469,3.7171019100211423e-05,1e-12,accept,9.05269085172055e-20
14470,3.7171020100211426e-05,1e-12,accept,9.039477617421157e-20
14471,3.717102110021143e-05,1e-12,accept,9.035448893785304e-20
14472,3.717102210021143e-05,1e-12,accept,9.052073386565538e-20
14473,3.7171023100211435e-05,1e-12,accept,9.040716711815537e-20
14474,3.717102410021144e-05,1e-12,accept,9.056612143282178e-20
14475,3.717102510021144e-05,1e-12,accept,9.058147715972248e-20
14476,3.717102610021144e-05,1e-12,accept,9.047403254206432e-20
14477,3.7171027100211446e-05,1e-12,accept,9.03848827736801e-20
14478,3.717102810021145e-05,1e-12,accept,9.044253844117416e-20
14479,3.717102910021145e-05,1e-12,accept,9.056870128221981e-20
14480,3.7171030100211454e-05,1e-12,accept,9.061225180508564e-20
14481,3.717103110021146e-05,1e-12,accept,9.055188768315848e-20
14482,3.717103210021146e-05,1e-12,accept,9.053933386100336e-20
14483,3.717103310021146e-05,1e-12,accept,9.049187143666052e-20
14484,3.7171034100211465e-05,1e-12,accept,9.048175628450756e-20
14485,3.717103510021147e-05,1e-12,accept,9.046812438522173e-20
14486,3.717103610021147e-05,1e-12,accept,9.066794549871858e-20
14487,3.7171037100211473e-05,1e-12,accept,9.040738551939841e-20
14488,3.7171038100211476e-05,1e-12,accept,9.048374204033062e-20
14489,3.717103910021148e-05,1e-12,accept,9.04296730203132e-20
14490,3.717104010021148e-05,1e-12,accept,9.048762065681968e-20
14491,3.7171041100211485e-05,1e-12,accept,9.055540667191165e-20
14492,3.717104210021149e-05,1e-12,accept,9.039251387458433e-20
14493,3.717104310021149e-05,1e-12,accept,9.031373925180466e-20
14494,3.717104410021149e-05,1e-12,accept,9.057338369903876e-20
14495,3.7171045100211496e-05,1e-12,accept,9.044770506197096e-20
14496,3.71710461002115e-05,1e-12,accept,9.054300417534316e-20
14497,3.71710471002115e-05,1e-12,accept,9.042096203868215e-20
14498,3.7171048100211504e-05,1e-12,accept,9.048344733823971e-20
14499,3.717104910021151e-05,1e-12,accept,9.04272168686426e-20
14500,3.717105010021151e-05,1e-12,accept,9.061807850108701e-20
14501,3.717105110021151e-05,1e-12,accept,9.043875985213705e-20
14502,3.7171052100211515e-05,1e-12,accept,9.05849479495258e-20
14503,3.717105310021152e-05,1e-12,accept,9.042246934384336e-20
14504,3.717105410021152e-05,1e-12,accept,9.058073019283374e-20
14505,3.7171055100211524e-05,1e-12,accept,9.053857670049706e-20
14506,3.7171056100211526e-05,1e-12,accept,9.04170241843976e-20
14507,3.717105710021153e-05,1e-12,accept,9.039325966383864e-20
14508,3.717105810021153e-05,1e-12,accept,9.053538226135739e-20
14509,3.7171059100211535e-05,1e-12,accept,9.052660900034188e-20
14510,3.717106010021154e-05,1e-12,accept,9.04471537723178e-20
14511,3.717106110021154e-05,1e-12,accept,9.041301579878197e-20
14512,3.717106210021154e-05,1e-12,accept,9.056776147867212e-20
14513,3.7171063100211546e-05,1e-12,accept,9.053756650477225e-20
14514,3.717106410021155e-05,1e-12,accept,9.056063314976942e-20
14515,3.717106510021155e-05,1e-12,accept,9.050584807989059e-20
14516,3.7171066100211554e-05,1e-12,accept,9.060007938640257e-20
14517,3.717106710021156e-05,1e-12,accept,9.041951827400729e-20
14518,3.717106810021156e-05,1e-12,accept,9.041231980448831e-20
14519,3.717106910021156e-05,1e-12,accept,9.058731974227362e-20
14520,3.7171070100211565e-05,1e-12,accept,9.045221540682833e-20
14521,3.717107110021157e-05,1e-12,accept,9.054776864345183e-20
14522,3.717107210021157e-05,1e-12,accept,9.045572496563958e-20
14523,3.7171073100211574e-05,1e-12,accept,9.055725014608921e-20
14524,3.7171074100211576e-05,1e-12,accept,9.062243225364865e-20
14525,3.717107510021158e-05,1e-12,accept,9.040529055721848e-20
14526,3.717107610021158e-05,1e-12,accept,9.049640103234102e-20
14527,3.7171077100211585e-05,1e-12,accept,9.043982664837532e-20
14528,3.717107810021159e-05,1e-12,accept,9.047818173212181e-20
14529,3.717107910021159e-05,1e-12,accept,9.052904281561546e-20
14530,3.717108010021159e-05,1e-12,accept,9.060132827609251e-20
14531,3.7171081100211596e-05,1e-12,accept,9.051057341800136e-20
14532,3.71710821002116e-05,1e-12,accept,9.046314096480048e-20
14533,3.71710831002116e-05,1e-12,accept,9.059393302806986e-20
14534,3.7171084100211604e-05,1e-12,accept,9.056097504598869e-20
14535,3.717108510021161e-05,1e-12,accept,9.059213835177386e-20
14536,3.717108610021161e-05,1e-12,accept,9.044796664733511e-20
14537,3.717108710021161e-05,1e-12,accept,9.046146961645706e-20
14538,3.7171088100211615e-05,1e-12,accept,9.03899393482071e-20
14539,3.717108910021162e-05,1e-12,accept,9.042700284972119e-20
14540,3.717109010021162e-05,1e-12,accept,9.045083963641391e-20
14541,3.7171091100211624e-05,1e-12,accept,9.051814297644294e-20
14542,3.7171092100211626e-05,1e-12,accept,9.053225555516294e-20
14543,3.717109310021163e-05,1e-12,accept,9.047350880260854e-20
14544,3.717109410021163e-05,1e-12,accept,9.047740946640202e-20
14545,3.7171095100211635e-05,1e-12,accept,9.0586414085928e-20
14546,3.717109610021164e-05,1e-12,accept,9.055517728867855e-20
14547,3.717109710021164e-05,1e-12,accept,9.059399789264767e-20
14548,3.717109810021164e-05,1e-12,accept,9.054462924973572e-20
14549,3.7171099100211646e-05,1e-12,accept,9.048287044019045e-20
14550,3.717110010021165e-05,1e-12,accept,9.03973543244695e-20
14551,3.717110110021165e-05,1e-12,accept,9.041705672566378e-20
14552,3.7171102100211654e-05,1e-12,accept,9.057674666607841e-20
14553,3.717110310021166e-05,1e-12,accept,9.048252207150113e-20
14554,3.717110410021166e-05,1e-12,accept,9.041194134575617e-20
14555,3.717110510021166e-05,1e-12,accept,9.041817848190937e-20
14556,3.7171106100211665e-05,1e-12,accept,9.045006944302118e-20
14557,3.717110710021167e-05,1e-12,accept,9.062460692273888e-20
14558,3.717110810021167e-05,1e-12,accept,9.067603391910249e-20
14559,3.7171109100211674e-05,1e-12,accept,9.032202833934385e-20
14560,3.7171110100211676e-05,1e-12,accept,9.051873338714852e-20
14561,3.717111110021168e-05,1e-12,accept,9.037780182060583e-20
14562,3.717111210021168e-05,1e-12,accept,9.041087466288104e-20
14563,3.7171113100211685e-05,1e-12,accept,9.052774988972312e-20
14564,3.717111410021169e-05,1e-12,accept,9.0343876640348e-20
14565,3.717111510021169e-05,1e-12,accept,9.043257995625957e-20
14566,3.717111610021169e-05,1e-12,accept,9.046351945613783e-20
14567,3.7171117100211696e-05,1e-12,accept,9.054297865679688e-20
14568,3.71711181002117e-05,1e-12,accept,9.058391586396338e-20
14569,3.71711191002117e-05,1e-12,accept,9.049411281703451e-20
14570,3.7171120100211704e-05,1e-12,accept,9.070709217512879e-20
14571,3.717112110021171e-05,1e-12,accept,9.059506818744876e-20
14572,3.717112210021171e-05,1e-12,accept,9.052175460122857e-20
14573,3.717112310021171e-05,1e-12,accept,9.041959116543039e-20
14574,3.7171124100211715e-05,1e-12,accept,9.064901882732756e-20
14575,3.717112510021172e-05,1e-12,accept,9.057671370639369e-20
14576,3.717112610021172e-05,1e-12,accept,9.049066690809812e-20
14577,3.7171127100211724e-05,1e-12,accept,9.056267821779594e-20
14578,3.7171128100211727e-05,1e-12,accept,9.06445255366931e-20
14579,3.717112910021173e-05,1e-12,accept,9.031885973863326e-20
14580,3.717113010021173e-05,1e-12,accept,9.051033484479536e-20
14581,3.7171131100211735e-05,1e-12,accept,9.047770214418222e-20
14582,3.717113210021174e-05,1e-12,accept,9.059469046985467e-20
14583,3.717113310021174e-05,1e-12,accept,9.052889244223623e-20
14584,3.717113410021174e-05,1e-12,accept,9.070216966679114e-20
14585,3.7171135100211746e-05,1e-12,accept,9.057213413288832e-20
14586,3.717113610021175e-05,1e-12,accept,9.043647924632516e-20
14587,3.717113710021175e-05,1e-12,accept,9.045311267351769e-20
14588,3.7171138100211754e-05,1e-12,accept,9.048391096969389e-20
14589,3.717113910021176e-05,1e-12,accept,9.042010508891526e-20
14590,3.717114010021176e-05,1e-12,accept,9.052042183206278e-20
14591,3.717114110021176e-05,1e-12,accept,9.063100049104305e-20
14592,3.7171142100211765e-05,1e-12,accept,9.033839004184859e-20
14593,3.717114310021177e-05,1e-12,accept,9.047930127605472e-20
14594,3.717114410021177e-05,1e-12,accept,9.045215312995184e-20
14595,3.7171145100211774e-05,1e-12,accept,9.0378087062129e-20
14596,3.7171146100211777e-05,1e-12,accept,9.04147494419865e-20
14597,3.717114710021178e-05,1e-12,accept,9.041950613961616e-20
14598,3.717114810021178e-05,1e-12,accept,9.051635792703366e-20
14599,3.7171149100211785e-05,1e-12,accept,9.054194693902891e-20
14600,3.717115010021179e-05,1e-12,accept,9.047791712999652e-20
14601,3.717115110021179e-05,1e-12,accept,9.045428827371041e-20
14602,3.717115210021179e-05,1e-12,accept,9.033735950104101e-20
14603,3.7171153100211796e-05,1e-12,accept,9.047495270538472e-20
14604,3.71711541002118e-05,1e-12,accept,9.037446070197779e-20
14605,3.71711551002118e-05,1e-12,accept,9.038521928148809e-20
14606,3.7171156100211804e-05,1e-12,accept,9.042182551525896e-20
14607,3.717115710021181e-05,1e-12,accept,9.050799730061711e-20
14608,3.717115810021181e-05,1e-12,accept,9.061526544173214e-20
14609,3.717115910021181e-05,1e-12,accept,9.044080047598174e-20
14610,3.7171160100211815e-05,1e-12,accept,9.050971484686374e-20
14611,3.717116110021182e-05,1e-12,accept,9.061814756409515e-20
14612,3.717116210021182e-05,1e-12,accept,9.052503727365941e-20
14613,3.7171163100211824e-05,1e-12,accept,9.049129587076256e-20
14614,3.7171164100211827e-05,1e-12,accept,9.048847946954534e-20
14615,3.717116510021183e-05,1e-12,accept,9.044078305678061e-20
14616,3.717116610021183e-05,1e-12,accept,9.040877945073325e-20
