n,t,i,p,u,v
246,1.0124999999999984,3,0.027529884376754132,0.00027379678635876904,0.00018716571649149785
247,1.0249999999999984,1,-,-,-
248,1.0249999999999984,2,-,-,-
249,1.0249999999999984,3,0.027010340226585834,0.00026566665459434305,0.00018255143505813834
250,1.0374999999999983,1,-,-,-
251,1.0374999999999983,2,-,-,-
252,1.0374999999999983,3,0.026503785420667936,0.0002572813517216292,0.00017874119887791343
253,1.0499999999999983,1,-,-,-
254,1.0499999999999983,2,-,-,-
255,1.0499999999999983,3,0.026007840018179663,0.00024888822924415833,0.00017437089684768235
256,1.0624999999999982,1,-,-,-
257,1.0624999999999982,2,-,-,-
258,1.0624999999999982,3,0.02554387244106986,0.00024268314694933163,0.00016973000931810986
259,1.0749999999999982,1,-,-,-
260,1.0749999999999982,2,-,-,-
261,1.0749999999999982,3,0.02512878050958208,0.00023911245600143768,0.0001644334147437943
262,1.0874999999999981,1,-,-,-
263,1.0874999999999981,2,-,-,-
264,1.0874999999999981,3,0.024733094228406857,0.0002380752709035649,0.00016296970121317623
265,1.099999999999998,1,-,-,-
266,1.099999999999998,2,-,-,-
267,1.099999999999998,3,0.024351504524382145,0.00023842673234612872,0.00016182071625642068
268,1.112499999999998,1,-,-,-
269,1.112499999999998,2,-,-,-
270,1.112499999999998,3,0.023957835676890388,0.00023650282549728805,0.0001600022465686119
271,1.124999999999998,1,-,-,-
272,1.124999999999998,2,-,-,-
273,1.124999999999998,3,0.02355301765111782,0.0002336018160765926,0.00015743451615235553
274,1.137499999999998,1,-,-,-
275,1.137499999999998,2,-,-,-
276,1.137499999999998,3,0.023125758081895806,0.00022883787904020572,0.00015376742688988295
277,1.149999999999998,1,-,-,-
278,1.149999999999998,2,-,-,-
279,1.149999999999998,3,0.02269669551896624,0.00022454177553700354,0.00015112232556077786
280,1.1624999999999979,1,-,-,-
281,1.1624999999999979,2,-,-,-
282,1.1624999999999979,3,0.02228812156277202,0.00021934974301093094,0.00014737246191944415
283,1.1749999999999978,1,-,-,-
284,1.1749999999999978,2,-,-,-
285,1.1749999999999978,3,0.0219145793327015,0.00021567774870685414,0.00014521984488532984
286,1.1874999999999978,1,-,-,-
287,1.1874999999999978,2,-,-,-
288,1.1874999999999978,3,0.021549017126059476,0.000211824285425028,0.00014396535404319333
289,1.1999999999999977,1,-,-,-
290,1.1999999999999977,2,-,-,-
291,1.1999999999999977,3,0.021194147901662828,0.00020773885733562736,0.00014072725769872534
292,1.2124999999999977,1,-,-,-
293,1.2124999999999977,2,-,-,-
294,1.2124999999999977,3,0.020816706125884304,0.00020368303014547866,0.00013757518474358677
295,1.2249999999999976,1,-,-,-
296,1.2249999999999976,2,-,-,-
297,1.2249999999999976,3,0.020446686264013227,0.00019912807076431525,0.0001348646985218901
298,1.2374999999999976,1,-,-,-
299,1.2374999999999976,2,-,-,-
300,1.2374999999999976,3,0.020074248917393078,0.0001945904719698575,0.00013103062976570435
301,1.2499999999999976,1,-,-,-
302,1.2499999999999976,2,-,-,-
303,1.2499999999999976,3,0.01971823082031245,0.0001913067286597631,0.00012736785164610303
304,1.2624999999999975,1,-,-,-
305,1.2624999999999975,2,-,-,-
306,1.2624999999999975,3,0.019390542294215246,0.00018808306944898283,0.00012418207551051052
307,1.2749999999999975,1,-,-,-
308,1.2749999999999975,2,-,-,-
309,1.2749999999999975,3,0.019095871502818836,0.00018492746649018338,0.00012171415567694016
310,1.2874999999999974,1,-,-,-
311,1.2874999999999974,2,-,-,-
312,1.2874999999999974,3,0.018838743066190468,0.00018334755663320214,0.0001209057590269687
313,1.2999999999999974,1,-,-,-
314,1.2999999999999974,2,-,-,-
315,1.2999999999999974,3,0.01860496423060732,0.0001822440134799939,0.00011961164598340517
316,1.3124999999999973,1,-,-,-
317,1.3124999999999973,2,-,-,-
318,1.3124999999999973,3,0.018402461399048626,0.00018218011942408352,0.00011793945412139858
319,1.3249999999999973,1,-,-,-
320,1.3249999999999973,2,-,-,-
321,1.3249999999999973,3,0.018199115019241995,0.00018206164590274382,0.00011634481102295944
322,1.3374999999999972,1,-,-,-
323,1.3374999999999972,2,-,-,-
324,1.3374999999999972,3,0.018007398281961982,0.00018150033246176316,0.0001144652348804622
325,1.3499999999999972,1,-,-,-
326,1.3499999999999972,2,-,-,-
327,1.3499999999999972,3,0.017801570217304205,0.00018863953569383816,0.00011340284867996126
328,1.3624999999999972,1,-,-,-
329,1.3624999999999972,2,-,-,-
330,1.3624999999999972,3,0.01760686212090636,0.0001801733822885986,0.00011166622446173351
331,1.3749999999999971,1,-,-,-
332,1.3749999999999971,2,-,-,-
333,1.3749999999999971,3,0.017409302135606288,0.00017987591889932173,0.00010987814946736685
334,1.387499999999997,1,-,-,-
335,1.387499999999997,2,-,-,-
336,1.387499999999997,3,0.017220537272436644,0.00017989869915416566,0.00010775058453370146
337,1.399999999999997,1,-,-,-
338,1.399999999999997,2,-,-,-
339,1.399999999999997,3,0.017037109345720232,0.0001801919543970087,0.000105774248279179
340,1.412499999999997,1,-,-,-
341,1.412499999999997,2,-,-,-
342,1.412499999999997,3,0.016828309819933378,0.0001811909650989193,0.00010371060623893754
343,1.424999999999997,1,-,-,-
344,1.424999999999997,2,-,-,-
345,1.424999999999997,3,0.01661384042796095,0.00018237428730800525,0.00010253754839732683
346,1.437499999999997,1,-,-,-
347,1.437499999999997,2,-,-,-
348,1.437499999999997,3,0.016402904688852638,0.0001835547769476649,0.00010193765342221482
349,1.4499999999999968,1,-,-,-
350,1.4499999999999968,2,-,-,-
351,1.4499999999999968,3,0.016187427175769785,0.00018729706482034848,0.0001010627314157589
352,1.4624999999999968,1,-,-,-
353,1.4624999999999968,2,-,-,-
354,1.4624999999999968,3,0.01598504541821036,0.0001839721971872725,0.00010043807493308982
355,1.4749999999999968,1,-,-,-
356,1.4749999999999968,2,-,-,-
357,1.4749999999999968,3,0.01576211415293909,0.00018253390621267892,9.917368453384196e-05
358,1.4874999999999967,1,-,-,-
359,1.4874999999999967,2,-,-,-
360,1.4874999999999967,3,0.015548873799396545,0.00018064430233453413,9.794668521238319e-05
361,1.4999999999999967,1,-,-,-
362,1.4999999999999967,2,-,-,-
363,1.4999999999999967,3,0.015338610965466293,0.00017758549801431936,9.609645380598202e-05
364,1.5124999999999966,1,-,-,-
365,1.5124999999999966,2,-,-,-
366,1.5124999999999966,3,0.015128474865105244,0.00017368985939430188,9.420764982687234e-05
367,1.5249999999999966,1,-,-,-
368,1.5249999999999966,2,-,-,-
369,1.5249999999999966,3,0.014914504885892585,0.0001689031008647342,9.223777531135761e-05
370,1.5374999999999965,1,-,-,-
371,1.5374999999999965,2,-,-,-
372,1.5374999999999965,3,0.01470589615140494,0.00016400098922916706,9.005837856724381e-05
373,1.5499999999999965,1,-,-,-
374,1.5499999999999965,2,-,-,-
375,1.5499999999999965,3,0.01447318641005474,0.00024739779607687456,8.840876292720169e-05
376,1.5624999999999964,1,-,-,-
377,1.5624999999999964,2,-,-,-
378,1.5624999999999964,3,0.01424916813936438,0.00015469053596884117,8.666589049011442e-05
379,1.5749999999999964,1,-,-,-
380,1.5749999999999964,2,-,-,-
381,1.5749999999999964,3,0.014033620225580731,0.0001503845970369743,8.499046765926815e-05
382,1.5874999999999964,1,-,-,-
383,1.5874999999999964,2,-,-,-
384,1.5874999999999964,3,0.013823667065628471,0.00014628855948147987,8.324658203560275e-05
385,1.5999999999999963,1,-,-,-
386,1.5999999999999963,2,-,-,-
387,1.5999999999999963,3,0.013627241632386027,0.00014327644789240084,8.2015295452146e-05
388,1.6124999999999963,1,-,-,-
389,1.6124999999999963,2,-,-,-
390,1.6124999999999963,3,0.013441326720744504,0.00014019433491536522,8.067376798135728e-05
391,1.6249999999999962,1,-,-,-
392,1.6249999999999962,2,-,-,-
393,1.6249999999999962,3,0.0132625797392165,0.00013753501229848804,7.99628477712852e-05
394,1.6374999999999962,1,-,-,-
395,1.6374999999999962,2,-,-,-
396,1.6374999999999962,3,0.013074853179775584,0.00013503718819834687,7.857201659541522e-05
397,1.6499999999999961,1,-,-,-
398,1.6499999999999961,2,-,-,-
399,1.6499999999999961,3,0.012874724567046934,0.00013276295936981005,7.736265231091113e-05
400,1.662499999999996,1,-,-,-
401,1.662499999999996,2,-,-,-
402,1.662499999999996,3,0.01266894819463889,0.0001305036649700797,7.651254473886077e-05
403,1.674999999999996,1,-,-,-
404,1.674999999999996,2,-,-,-
405,1.674999999999996,3,0.012475085821809437,0.00012881627072965413,7.546765062395929e-05
406,1.687499999999996,1,-,-,-
407,1.687499999999996,2,-,-,-
408,1.687499999999996,3,0.012278138587757696,0.0001273137093341447,7.427698831197884e-05
409,1.699999999999996,1,-,-,-
410,1.699999999999996,2,-,-,-
411,1.699999999999996,3,0.012101780734520581,0.00012545657379220784,7.285022566673588e-05
412,1.712499999999996,1,-,-,-
413,1.712499999999996,2,-,-,-
414,1.712499999999996,3,0.011936528302256732,0.00012335471386893404,7.165119920085095e-05
415,1.7249999999999959,1,-,-,-
416,1.7249999999999959,2,-,-,-
417,1.7249999999999959,3,0.011802737981208854,0.00012122090533524898,7.006303029290523e-05
418,1.7374999999999958,1,-,-,-
419,1.7374999999999958,2,-,-,-
420,1.7374999999999958,3,0.011697861263760795,0.00011917369186335924,6.930808052977609e-05
421,1.7499999999999958,1,-,-,-
422,1.7499999999999958,2,-,-,-
423,1.7499999999999958,3,0.011617925552646943,0.00011725688513872454,6.837730013415265e-05
424,1.7624999999999957,1,-,-,-
425,1.7624999999999957,2,-,-,-
426,1.7624999999999957,3,0.011567825146106252,0.00011568634018135181,6.80498949397924e-05
427,1.7749999999999957,1,-,-,-
428,1.7749999999999957,2,-,-,-
429,1.7749999999999957,3,0.011536860130492252,0.00011410713658904313,6.732872644647106e-05
430,1.7874999999999956,1,-,-,-
431,1.7874999999999956,2,-,-,-
432,1.7874999999999956,3,0.0115293330492866,0.00011223121922463201,6.691637161234201e-05
433,1.7999999999999956,1,-,-,-
434,1.7999999999999956,2,-,-,-
435,1.7999999999999956,3,0.011536791287354953,0.00011092449701411291,6.639782618087597e-05
436,1.8124999999999956,1,-,-,-
437,1.8124999999999956,2,-,-,-
438,1.8124999999999956,3,0.011550803936916081,0.00010840250158604501,6.546191397971915e-05
439,1.8249999999999955,1,-,-,-
440,1.8249999999999955,2,-,-,-
441,1.8249999999999955,3,0.011561863307229513,0.00010674566393379386,6.419283945673459e-05
442,1.8374999999999955,1,-,-,-
443,1.8374999999999955,2,-,-,-
444,1.8374999999999955,3,0.011565991786665826,0.0001045761952111654,6.304007800655921e-05
445,1.8499999999999954,1,-,-,-
446,1.8499999999999954,2,-,-,-
447,1.8499999999999954,3,0.011552826437454219,0.00010309127171333475,6.243633524063332e-05
448,1.8624999999999954,1,-,-,-
449,1.8624999999999954,2,-,-,-
450,1.8624999999999954,3,0.011545142516890412,0.00010128782036929246,6.139004571687527e-05
451,1.8749999999999953,1,-,-,-
452,1.8749999999999953,2,-,-,-
453,1.8749999999999953,3,0.011512471103225477,9.986556474448656e-05,6.1000048884346344e-05
454,1.8874999999999953,1,-,-,-
455,1.8874999999999953,2,-,-,-
456,1.8874999999999953,3,0.01148032621862469,9.876389085963604e-05,6.0393308662199155e-05
457,1.8999999999999952,1,-,-,-
458,1.8999999999999952,2,-,-,-
459,1.8999999999999952,3,0.011441069862633256,9.805822728762994e-05,6.0566264686807996e-05
460,1.9124999999999952,1,-,-,-
461,1.9124999999999952,2,-,-,-
462,1.9124999999999952,3,0.011388048266152114,9.722765586408347e-05,5.9546897705016357e-05
463,1.9249999999999952,1,-,-,-
464,1.9249999999999952,2,-,-,-
465,1.9249999999999952,3,0.011329126738569947,9.69679219503189e-05,5.890335049229818e-05
466,1.9374999999999951,1,-,-,-
467,1.9374999999999951,2,-,-,-
468,1.9374999999999951,3,0.011252901934557689,9.659403384644334e-05,5.8331347271172154e-05
469,1.949999999999995,1,-,-,-
470,1.949999999999995,2,-,-,-
471,1.949999999999995,3,0.011168384134117118,9.605198113287978e-05,5.7986935814995635e-05
472,1.962499999999995,1,-,-,-
473,1.962499999999995,2,-,-,-
474,1.962499999999995,3,0.01107459311986142,9.590197473501668e-05,5.746757636028436e-05
475,1.974999999999995,1,-,-,-
476,1.974999999999995,2,-,-,-
477,1.974999999999995,3,0.01096725453327739,9.517319134490634e-05,5.705928368753175e-05
478,1.987499999999995,1,-,-,-
479,1.987499999999995,2,-,-,-
480,1.987499999999995,3,0.010861212952736048,9.418212998865923e-05,5.63738508723585e-05
481,1.999999999999995,1,-,-,-
482,1.999999999999995,2,-,-,-
483,1.999999999999995,3,0.010763684578475532,9.289556059541656e-05,5.5745167162335165e-05
484,2.012499999999995,1,-,-,-
485,2.012499999999995,2,-,-,-
486,2.012499999999995,3,0.010678041459614996,9.230839868975468e-05,5.540064109780135e-05
487,2.024999999999995,1,-,-,-
488,2.024999999999995,2,-,-,-
489,2.024999999999995,3,0.010594537573824893,9.145486302823438e-05,5.5205993480568785e-05
490,2.037499999999995,1,-,-,-
491,2.037499999999995,2,-,-,-
492,2.037499999999995,3,0.010535301424834302,9.057943389969768e-05,5.4311133391503906e-05
493,2.0499999999999954,1,-,-,-
494,2.0499999999999954,2,-,-,-
495,2.0499999999999954,3,0.010486419999654025,9.241889415064222e-05,5.368673098960086e-05
496,2.0624999999999956,1,-,-,-
497,2.0624999999999956,2,-,-,-
498,2.0624999999999956,3,0.010447659201713234,8.907371195618451e-05,5.3261410358805025e-05
499,2.0749999999999957,1,-,-,-
500,2.0749999999999957,2,-,-,-
501,2.0749999999999957,3,0.01040697687357996,8.869880250226636e-05,5.293731466034259e-05
502,2.087499999999996,1,-,-,-
503,2.087499999999996,2,-,-,-
504,2.087499999999996,3,0.010376379483053817,8.859926691123062e-05,5.279794114662729e-05
505,2.099999999999996,1,-,-,-
506,2.099999999999996,2,-,-,-
507,2.099999999999996,3,0.010340497096609879,8.854863622390993e-05,5.213802308077266e-05
508,2.1124999999999963,1,-,-,-
509,2.1124999999999963,2,-,-,-
510,2.1124999999999963,3,0.01030878224203088,8.881971726452327e-05,5.216126958579008e-05
511,2.1249999999999964,1,-,-,-
512,2.1249999999999964,2,-,-,-
513,2.1249999999999964,3,0.010266017189410349,8.838724864134073e-05,5.252681378806964e-05
514,2.1374999999999966,1,-,-,-
515,2.1374999999999966,2,-,-,-
516,2.1374999999999966,3,0.01022364295632606,8.851727162713647e-05,5.26130724268762e-05
517,2.149999999999997,1,-,-,-
518,2.149999999999997,2,-,-,-
519,2.149999999999997,3,0.010189364747124239,8.85315012058129e-05,5.270659515029911e-05
520,2.162499999999997,1,-,-,-
521,2.162499999999997,2,-,-,-
522,2.162499999999997,3,0.010156834477222472,8.810712595538977e-05,5.248077394969406e-05
523,2.174999999999997,1,-,-,-
524,2.174999999999997,2,-,-,-
525,2.174999999999997,3,0.010116764080141593,8.785035517544341e-05,5.2522613125533955e-05
526,2.1874999999999973,1,-,-,-
527,2.1874999999999973,2,-,-,-
528,2.1874999999999973,3,0.010061436741802921,8.712867646043638e-05,5.1803927352636636e-05
529,2.1999999999999975,1,-,-,-
530,2.1999999999999975,2,-,-,-
531,2.1999999999999975,3,0.010008414457553075,8.670848170307253e-05,5.1825891321953554e-05
532,2.2124999999999977,1,-,-,-
533,2.2124999999999977,2,-,-,-
534,2.2124999999999977,3,0.00994620594856365,8.60506693806566e-05,5.153513237932296e-05
535,2.224999999999998,1,-,-,-
536,2.224999999999998,2,-,-,-
537,2.224999999999998,3,0.009892000910934477,8.541863271731993e-05,5.122387159590254e-05
538,2.237499999999998,1,-,-,-
539,2.237499999999998,2,-,-,-
540,2.237499999999998,3,0.009827047001605077,8.428742998584766e-05,5.053484993898568e-05
541,2.2499999999999982,1,-,-,-
542,2.2499999999999982,2,-,-,-
543,2.2499999999999982,3,0.009765062569724783,8.315843617216724e-05,4.9955973342000124e-05
544,2.2624999999999984,1,-,-,-
545,2.2624999999999984,2,-,-,-
546,2.2624999999999984,3,0.009704446020067314,8.493562662786433e-05,4.926921619036205e-05
547,2.2749999999999986,1,-,-,-
548,2.2749999999999986,2,-,-,-
549,2.2749999999999986,3,0.009645146309525036,8.179702546432241e-05,4.896612132022882e-05
550,2.2874999999999988,1,-,-,-
551,2.2874999999999988,2,-,-,-
552,2.2874999999999988,3,0.009586037878923917,8.090296374321326e-05,4.8096489990557075e-05
553,2.299999999999999,1,-,-,-
554,2.299999999999999,2,-,-,-
555,2.299999999999999,3,0.009527031525503075,8.000829894279987e-05,4.705681266806192e-05
556,2.312499999999999,1,-,-,-
557,2.312499999999999,2,-,-,-
558,2.312499999999999,3,0.009473396182022933,7.896324278931965e-05,4.6490275963160456e-05
559,2.3249999999999993,1,-,-,-
560,2.3249999999999993,2,-,-,-
561,2.3249999999999993,3,0.009422851375581503,7.875418875952828e-05,4.5694894841023207e-05
562,2.3374999999999995,1,-,-,-
563,2.3374999999999995,2,-,-,-
564,2.3374999999999995,3,0.009379228455503978,7.859061392584299e-05,4.5303262036057826e-05
565,2.3499999999999996,1,-,-,-
566,2.3499999999999996,2,-,-,-
567,2.3499999999999996,3,0.009342483952198923,7.859964266321188e-05,4.541312671661977e-05
568,2.3625,1,-,-,-
569,2.3625,2,-,-,-
570,2.3625,3,0.009309119467615236,7.839052342106548e-05,4.4628572902718586e-05
571,2.375,1,-,-,-
572,2.375,2,-,-,-
573,2.375,3,0.00928183752799709,7.845816360075547e-05,4.439428213133425e-05
574,2.3875,1,-,-,-
575,2.3875,2,-,-,-
576,2.3875,3,0.009258009117944943,7.828214210432285e-05,4.434048890053618e-05
577,2.4000000000000004,1,-,-,-
578,2.4000000000000004,2,-,-,-
579,2.4000000000000004,3,0.00922861867505923,7.869760838603453e-05,4.46451316091863e-05
580,2.4125000000000005,1,-,-,-
581,2.4125000000000005,2,-,-,-
582,2.4125000000000005,3,0.009194859110368379,7.883913978241028e-05,4.491431826599087e-05
583,2.4250000000000007,1,-,-,-
584,2.4250000000000007,2,-,-,-
585,2.4250000000000007,3,0.009153560793884996,7.871606315669573e-05,4.491563428886755e-05
586,2.437500000000001,1,-,-,-
587,2.437500000000001,2,-,-,-
588,2.437500000000001,3,0.009098086985156186,7.81798548177745e-05,4.4787472787693364e-05
589,2.450000000000001,1,-,-,-
590,2.450000000000001,2,-,-,-
591,2.450000000000001,3,0.0090283807840617,7.762522408767424e-05,4.439439142212214e-05
592,2.4625000000000012,1,-,-,-
593,2.4625000000000012,2,-,-,-
594,2.4625000000000012,3,0.008946637577992477,7.674345140469165e-05,4.415522194514068e-05
595,2.4750000000000014,1,-,-,-
596,2.4750000000000014,2,-,-,-
597,2.4750000000000014,3,0.00885638634878558,7.574123047206998e-05,4.359958788785924e-05
598,2.4875000000000016,1,-,-,-
599,2.4875000000000016,2,-,-,-
600,2.4875000000000016,3,0.008754549455866158,7.431937416999308e-05,4.3561928415311595e-05
601,2.5000000000000018,1,-,-,-
602,2.5000000000000018,2,-,-,-
603,2.5000000000000018,3,0.00864053599491338,7.332284087790763e-05,4.3211859129379126e-05
604,2.512500000000002,1,-,-,-
605,2.512500000000002,2,-,-,-
606,2.512500000000002,3,0.008514494563439539,7.239027456122372e-05,4.2141055731568817e-05
607,2.525000000000002,1,-,-,-
608,2.525000000000002,2,-,-,-
609,2.525000000000002,3,0.008382003916434027,7.116925970903146e-05,4.1414536781133845e-05
610,2.5375000000000023,1,-,-,-
611,2.5375000000000023,2,-,-,-
612,2.5375000000000023,3,0.008245351974030698,7.886226766311146e-05,4.056662480643501e-05
613,2.5500000000000025,1,-,-,-
614,2.5500000000000025,2,-,-,-
615,2.5500000000000025,3,0.008103441655002954,6.852230675073945e-05,3.95062600692474e-05
616,2.5625000000000027,1,-,-,-
617,2.5625000000000027,2,-,-,-
618,2.5625000000000027,3,0.007964286432552996,6.719297434773284e-05,3.858538010975133e-05
619,2.575000000000003,1,-,-,-
620,2.575000000000003,2,-,-,-
621,2.575000000000003,3,0.007836589915702049,6.595992254716594e-05,3.7686967364564874e-05
622,2.587500000000003,1,-,-,-
623,2.587500000000003,2,-,-,-
624,2.587500000000003,3,0.007722600639076597,6.463924638557449e-05,3.6963027924819336e-05
625,2.600000000000003,1,-,-,-
626,2.600000000000003,2,-,-,-
627,2.600000000000003,3,0.007622084123259664,6.353022303894267e-05,3.623892054171099e-05
628,2.6125000000000034,1,-,-,-
629,2.6125000000000034,2,-,-,-
630,2.6125000000000034,3,0.007536233894512864,6.256925030029402e-05,3.5340989960194065e-05
631,2.6250000000000036,1,-,-,-
632,2.6250000000000036,2,-,-,-
633,2.6250000000000036,3,0.007462552258963735,6.170085502849908e-05,3.4985534255093546e-05
634,2.6375000000000037,1,-,-,-
635,2.6375000000000037,2,-,-,-
636,2.6375000000000037,3,0.007396400976028002,6.101990436541356e-05,3.470299623313853e-05
637,2.650000000000004,1,-,-,-
638,2.650000000000004,2,-,-,-
639,2.650000000000004,3,0.007346806530152274,6.0484026239701735e-05,3.4224951765311755e-05
640,2.662500000000004,1,-,-,-
641,2.662500000000004,2,-,-,-
642,2.662500000000004,3,0.007299634982278758,5.9994445162064676e-05,3.3931849575931155e-05
643,2.6750000000000043,1,-,-,-
644,2.6750000000000043,2,-,-,-
645,2.6750000000000043,3,0.007256764501355669,5.934205261887358e-05,3.359547837063993e-05
646,2.6875000000000044,1,-,-,-
647,2.6875000000000044,2,-,-,-
648,2.6875000000000044,3,0.007217308986713286,5.890527402746725e-05,3.341224354435455e-05
649,2.7000000000000046,1,-,-,-
650,2.7000000000000046,2,-,-,-
651,2.7000000000000046,3,0.00718209189808728,5.849848270078526e-05,3.313312050317604e-05
652,2.712500000000005,1,-,-,-
653,2.712500000000005,2,-,-,-
654,2.712500000000005,3,0.007146300539843844,5.817771629851087e-05,3.2787987691031294e-05
655,2.725000000000005,1,-,-,-
656,2.725000000000005,2,-,-,-
657,2.725000000000005,3,0.0071088182390663425,5.772701473301908e-05,3.258434102561882e-05
658,2.737500000000005,1,-,-,-
659,2.737500000000005,2,-,-,-
660,2.737500000000005,3,0.007067919543315079,5.7494187682714566e-05,3.228952211695847e-05
661,2.7500000000000053,1,-,-,-
662,2.7500000000000053,2,-,-,-
663,2.7500000000000053,3,0.0070253739678716644,5.7229763670237965e-05,3.197978675049528e-05
664,2.7625000000000055,1,-,-,-
665,2.7625000000000055,2,-,-,-
666,2.7625000000000055,3,0.006973154989417155,5.671855697847988e-05,3.178211124342635e-05
667,2.7750000000000057,1,-,-,-
668,2.7750000000000057,2,-,-,-
669,2.7750000000000057,3,0.006920612826068969,5.603957722325953e-05,3.165457350151077e-05
670,2.787500000000006,1,-,-,-
671,2.787500000000006,2,-,-,-
672,2.787500000000006,3,0.006862650569558829,5.544688199609686e-05,3.157483958154177e-05
673,2.800000000000006,1,-,-,-
674,2.800000000000006,2,-,-,-
675,2.800000000000006,3,0.006804519319481753,5.482999427638172e-05,3.120129160051054e-05
676,2.812500000000006,1,-,-,-
677,2.812500000000006,2,-,-,-
678,2.812500000000006,3,0.006738400304783574,5.439882477675154e-05,3.1090736018610604e-05
679,2.8250000000000064,1,-,-,-
680,2.8250000000000064,2,-,-,-
681,2.8250000000000064,3,0.0066694552930203314,5.3994964868316e-05,3.070515818687705e-05
682,2.8375000000000066,1,-,-,-
683,2.8375000000000066,2,-,-,-
684,2.8375000000000066,3,0.006590469631130439,5.3272479540106484e-05,3.0398456230878745e-05
685,2.8500000000000068,1,-,-,-
686,2.8500000000000068,2,-,-,-
687,2.8500000000000068,3,0.00650785093267241,5.2649406880516106e-05,3.004229934035416e-05
688,2.862500000000007,1,-,-,-
689,2.862500000000007,2,-,-,-
690,2.862500000000007,3,0.006417484029328423,5.2277488507849475e-05,2.9787310397187023e-05
691,2.875000000000007,1,-,-,-
692,2.875000000000007,2,-,-,-
693,2.875000000000007,3,0.006321562390177182,5.180049666076249e-05,2.9635588684026317e-05
694,2.8875000000000073,1,-,-,-
695,2.8875000000000073,2,-,-,-
696,2.8875000000000073,3,0.006218792416943114,5.1235575828679606e-05,2.927022868564025e-05
697,2.9000000000000075,1,-,-,-
698,2.9000000000000075,2,-,-,-
699,2.9000000000000075,3,0.006111905696969197,5.0582271820154206e-05,2.8871016247820674e-05
700,2.9125000000000076,1,-,-,-
701,2.9125000000000076,2,-,-,-
702,2.9125000000000076,3,0.006001213190391984,5.0031765424154115e-05,2.866990867495456e-05
703,2.925000000000008,1,-,-,-
704,2.925000000000008,2,-,-,-
705,2.925000000000008,3,0.00588723008083911,4.9490995006919985e-05,2.85909556815272e-05
706,2.937500000000008,1,-,-,-
707,2.937500000000008,2,-,-,-
708,2.937500000000008,3,0.005774636848190625,4.895809098569516e-05,2.833516919093962e-05
709,2.950000000000008,1,-,-,-
710,2.950000000000008,2,-,-,-
711,2.950000000000008,3,0.005662479572118263,4.849797434042031e-05,2.8083438620454978e-05
712,2.9625000000000083,1,-,-,-
713,2.9625000000000083,2,-,-,-
714,2.9625000000000083,3,0.00555524931236053,4.8061424497044415e-05,2.77271784790012e-05
715,2.9750000000000085,1,-,-,-
716,2.9750000000000085,2,-,-,-
717,2.9750000000000085,3,0.005453315374880705,4.744680319008328e-05,2.733912894462012e-05
718,2.9875000000000087,1,-,-,-
719,2.9875000000000087,2,-,-,-
720,2.9875000000000087,3,0.005360158642457843,4.797290432288644e-05,2.693137216999566e-05
721,3.000000000000009,1,-,-,-
722,3.000000000000009,2,-,-,-
723,3.000000000000009,3,0.0052715282695355884,4.648015869925936e-05,2.670715216380809e-05
724,3.012500000000009,1,-,-,-
725,3.012500000000009,2,-,-,-
726,3.012500000000009,3,0.005192242961187743,4.6100188838605095e-05,2.6412128295250858e-05
727,3.0250000000000092,1,-,-,-
728,3.0250000000000092,2,-,-,-
729,3.0250000000000092,3,0.005116324070105336,4.554029617068717e-05,2.6173730188251817e-05
730,3.0375000000000094,1,-,-,-
731,3.0375000000000094,2,-,-,-
732,3.0375000000000094,3,0.005048694594363308,4.51279461850646e-05,2.5908132559732837e-05
733,3.0500000000000096,1,-,-,-
734,3.0500000000000096,2,-,-,-
735,3.0500000000000096,3,0.004988311165403126,4.4616297382636624e-05,2.5629528385601936e-05
736,3.0625000000000098,1,-,-,-
737,3.0625000000000098,2,-,-,-
738,3.0625000000000098,3,0.004934171780504599,4.410509673069708e-05,2.521359744829117e-05
739,3.07500000000001,1,-,-,-
740,3.07500000000001,2,-,-,-
741,3.07500000000001,3,0.004884146071159566,4.377797363208235e-05,2.5000709338911795e-05
742,3.08750000000001,1,-,-,-
743,3.08750000000001,2,-,-,-
744,3.08750000000001,3,0.004832886062907363,4.350498577496163e-05,2.4813874045174183e-05
745,3.1000000000000103,1,-,-,-
746,3.1000000000000103,2,-,-,-
747,3.1000000000000103,3,0.004784274183098237,4.329269066901199e-05,2.4606423419992534e-05
748,3.1125000000000105,1,-,-,-
749,3.1125000000000105,2,-,-,-
750,3.1125000000000105,3,0.004735412385139712,4.319670775925049e-05,2.4495156976946075e-05
751,3.1250000000000107,1,-,-,-
752,3.1250000000000107,2,-,-,-
753,3.1250000000000107,3,0.00468694979804524,4.832317091518397e-05,2.4459887901261457e-05
754,3.137500000000011,1,-,-,-
755,3.137500000000011,2,-,-,-
756,3.137500000000011,3,0.004638676703550864,4.294154543831066e-05,2.435421095678385e-05
757,3.150000000000011,1,-,-,-
758,3.150000000000011,2,-,-,-
759,3.150000000000011,3,0.004589180282623945,4.949222260853033e-05,2.4088540243585304e-05
760,3.162500000000011,1,-,-,-
761,3.162500000000011,2,-,-,-
762,3.162500000000011,3,0.0045373026698960865,4.2134348634778016e-05,2.3933153973142104e-05
763,3.1750000000000114,1,-,-,-
764,3.1750000000000114,2,-,-,-
765,3.1750000000000114,3,0.004485561868969274,4.1942661407246144e-05,2.373163633482604e-05
